"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 23 10:20:25 GMT 2023","Mon Jan 23 10:20:27 GMT 2023","1200","","Validating Customer APIs","","Delete Customer data","","Delete Customer data",""
"passed","Mon Jan 23 10:20:23 GMT 2023","Mon Jan 23 10:20:25 GMT 2023","2066","","Validating Customer APIs","","Verify Customer data modification","","Verify Customer data modification",""
"passed","Mon Jan 23 10:20:19 GMT 2023","Mon Jan 23 10:20:23 GMT 2023","4681","","Validating Customer APIs","","Verify Customer data retrieval","","Verify Customer data retrieval",""
