"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 20 10:27:41 GMT 2022","Mon Jun 20 10:27:43 GMT 2022","2007","","Validating Customer APIs","","Verify Customer data modification","","Verify Customer data modification",""
"passed","Mon Jun 20 10:27:43 GMT 2022","Mon Jun 20 10:27:45 GMT 2022","1166","","Validating Customer APIs","","Delete Customer data","","Delete Customer data",""
"passed","Mon Jun 20 10:27:37 GMT 2022","Mon Jun 20 10:27:41 GMT 2022","4298","","Validating Customer APIs","","Verify Customer data retrieval","","Verify Customer data retrieval",""
