"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 22 10:19:12 GMT 2023","Wed Mar 22 10:19:18 GMT 2023","5774","","Validating Customer APIs","","Verify Customer data retrieval","","Verify Customer data retrieval",""
"passed","Wed Mar 22 10:19:20 GMT 2023","Wed Mar 22 10:19:22 GMT 2023","1547","","Validating Customer APIs","","Delete Customer data","","Delete Customer data",""
"passed","Wed Mar 22 10:19:18 GMT 2023","Wed Mar 22 10:19:20 GMT 2023","2590","","Validating Customer APIs","","Verify Customer data modification","","Verify Customer data modification",""
