"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 12 10:31:02 GMT 2022","Wed Oct 12 10:31:03 GMT 2022","1199","","Validating Customer APIs","","Delete Customer data","","Delete Customer data",""
"passed","Wed Oct 12 10:30:55 GMT 2022","Wed Oct 12 10:31:00 GMT 2022","4853","","Validating Customer APIs","","Verify Customer data retrieval","","Verify Customer data retrieval",""
"passed","Wed Oct 12 10:31:00 GMT 2022","Wed Oct 12 10:31:02 GMT 2022","2071","","Validating Customer APIs","","Verify Customer data modification","","Verify Customer data modification",""
