"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 25 10:26:12 GMT 2022","Wed May 25 10:26:17 GMT 2022","4996","","Validating Customer APIs","","Verify Customer data retrieval","","Verify Customer data retrieval",""
"passed","Wed May 25 10:26:20 GMT 2022","Wed May 25 10:26:21 GMT 2022","1345","","Validating Customer APIs","","Delete Customer data","","Delete Customer data",""
"passed","Wed May 25 10:26:17 GMT 2022","Wed May 25 10:26:20 GMT 2022","2252","","Validating Customer APIs","","Verify Customer data modification","","Verify Customer data modification",""
