"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Oct 02 10:17:57 GMT 2023","Mon Oct 02 10:17:57 GMT 2023","318","","Validating Customer APIs","","Delete Customer data","","Delete Customer data",""
"failed","Mon Oct 02 10:17:53 GMT 2023","Mon Oct 02 10:17:56 GMT 2023","3179","","Validating Customer APIs","","Verify Customer data retrieval","","Verify Customer data retrieval",""
"failed","Mon Oct 02 10:17:56 GMT 2023","Mon Oct 02 10:17:57 GMT 2023","320","","Validating Customer APIs","","Verify Customer data modification","","Verify Customer data modification",""
