"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jan 15 10:19:36 GMT 2024","Mon Jan 15 10:19:37 GMT 2024","506","","Validating Customer APIs","","Verify Customer data modification","","Verify Customer data modification",""
"failed","Mon Jan 15 10:19:34 GMT 2024","Mon Jan 15 10:19:36 GMT 2024","2707","","Validating Customer APIs","","Verify Customer data retrieval","","Verify Customer data retrieval",""
"failed","Mon Jan 15 10:19:37 GMT 2024","Mon Jan 15 10:19:38 GMT 2024","506","","Validating Customer APIs","","Delete Customer data","","Delete Customer data",""
