"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 21 10:20:33 GMT 2022","Wed Dec 21 10:20:36 GMT 2022","2681","","Validating Customer APIs","","Verify Customer data modification","","Verify Customer data modification",""
"passed","Wed Dec 21 10:20:36 GMT 2022","Wed Dec 21 10:20:38 GMT 2022","1554","","Validating Customer APIs","","Delete Customer data","","Delete Customer data",""
"passed","Wed Dec 21 10:20:27 GMT 2022","Wed Dec 21 10:20:33 GMT 2022","6421","","Validating Customer APIs","","Verify Customer data retrieval","","Verify Customer data retrieval",""
