"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Dec 11 10:19:27 GMT 2023","Mon Dec 11 10:19:30 GMT 2023","2583","","Validating Customer APIs","","Verify Customer data retrieval","","Verify Customer data retrieval",""
"failed","Mon Dec 11 10:19:30 GMT 2023","Mon Dec 11 10:19:31 GMT 2023","308","","Validating Customer APIs","","Delete Customer data","","Delete Customer data",""
"failed","Mon Dec 11 10:19:30 GMT 2023","Mon Dec 11 10:19:30 GMT 2023","325","","Validating Customer APIs","","Verify Customer data modification","","Verify Customer data modification",""
