"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Sep 11 10:17:47 GMT 2023","Mon Sep 11 10:17:48 GMT 2023","495","","Validating Customer APIs","","Delete Customer data","","Delete Customer data",""
"failed","Mon Sep 11 10:17:47 GMT 2023","Mon Sep 11 10:17:47 GMT 2023","518","","Validating Customer APIs","","Verify Customer data modification","","Verify Customer data modification",""
"failed","Mon Sep 11 10:17:42 GMT 2023","Mon Sep 11 10:17:47 GMT 2023","4377","","Validating Customer APIs","","Verify Customer data retrieval","","Verify Customer data retrieval",""
