"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 17 10:19:18 GMT 2023","Mon Apr 17 10:19:19 GMT 2023","1240","","Validating Customer APIs","","Delete Customer data","","Delete Customer data",""
"passed","Mon Apr 17 10:19:11 GMT 2023","Mon Apr 17 10:19:16 GMT 2023","4600","","Validating Customer APIs","","Verify Customer data retrieval","","Verify Customer data retrieval",""
"passed","Mon Apr 17 10:19:16 GMT 2023","Mon Apr 17 10:19:18 GMT 2023","2069","","Validating Customer APIs","","Verify Customer data modification","","Verify Customer data modification",""
