"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed May 22 10:18:42 GMT 2024","Wed May 22 10:18:45 GMT 2024","2396","","Validating Customer APIs","","Verify Customer data retrieval","","Verify Customer data retrieval",""
"failed","Wed May 22 10:18:45 GMT 2024","Wed May 22 10:18:45 GMT 2024","364","","Validating Customer APIs","","Verify Customer data modification","","Verify Customer data modification",""
"failed","Wed May 22 10:18:45 GMT 2024","Wed May 22 10:18:46 GMT 2024","351","","Validating Customer APIs","","Delete Customer data","","Delete Customer data",""
