"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jan 22 10:19:25 GMT 2024","Mon Jan 22 10:19:29 GMT 2024","3139","","Validating Customer APIs","","Verify Customer data retrieval","","Verify Customer data retrieval",""
"failed","Mon Jan 22 10:19:29 GMT 2024","Mon Jan 22 10:19:29 GMT 2024","512","","Validating Customer APIs","","Verify Customer data modification","","Verify Customer data modification",""
"failed","Mon Jan 22 10:19:29 GMT 2024","Mon Jan 22 10:19:30 GMT 2024","469","","Validating Customer APIs","","Delete Customer data","","Delete Customer data",""
