"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Mar 18 10:18:07 GMT 2024","Mon Mar 18 10:18:07 GMT 2024","451","","Validating Customer APIs","","Verify Customer data modification","","Verify Customer data modification",""
"failed","Mon Mar 18 10:18:07 GMT 2024","Mon Mar 18 10:18:08 GMT 2024","440","","Validating Customer APIs","","Delete Customer data","","Delete Customer data",""
"failed","Mon Mar 18 10:18:05 GMT 2024","Mon Mar 18 10:18:07 GMT 2024","2314","","Validating Customer APIs","","Verify Customer data retrieval","","Verify Customer data retrieval",""
