"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 19 10:21:45 GMT 2022","Mon Dec 19 10:21:46 GMT 2022","946","","Validating Customer APIs","","Delete Customer data","","Delete Customer data",""
"passed","Mon Dec 19 10:21:43 GMT 2022","Mon Dec 19 10:21:45 GMT 2022","1619","","Validating Customer APIs","","Verify Customer data modification","","Verify Customer data modification",""
"passed","Mon Dec 19 10:21:39 GMT 2022","Mon Dec 19 10:21:43 GMT 2022","4474","","Validating Customer APIs","","Verify Customer data retrieval","","Verify Customer data retrieval",""
