"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Dec 27 10:17:44 GMT 2023","Wed Dec 27 10:17:44 GMT 2023","306","","Validating Customer APIs","","Delete Customer data","","Delete Customer data",""
"failed","Wed Dec 27 10:17:41 GMT 2023","Wed Dec 27 10:17:43 GMT 2023","2209","","Validating Customer APIs","","Verify Customer data retrieval","","Verify Customer data retrieval",""
"failed","Wed Dec 27 10:17:43 GMT 2023","Wed Dec 27 10:17:44 GMT 2023","313","","Validating Customer APIs","","Verify Customer data modification","","Verify Customer data modification",""
