"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Oct 16 10:18:42 GMT 2023","Mon Oct 16 10:18:42 GMT 2023","369","","Validating Customer APIs","","Verify Customer data modification","","Verify Customer data modification",""
"failed","Mon Oct 16 10:18:42 GMT 2023","Mon Oct 16 10:18:42 GMT 2023","374","","Validating Customer APIs","","Delete Customer data","","Delete Customer data",""
"failed","Mon Oct 16 10:18:38 GMT 2023","Mon Oct 16 10:18:42 GMT 2023","3137","","Validating Customer APIs","","Verify Customer data retrieval","","Verify Customer data retrieval",""
