"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 12 10:19:38 GMT 2023","Mon Jun 12 10:19:40 GMT 2023","2171","","Validating Customer APIs","","Verify Customer data modification","","Verify Customer data modification",""
"passed","Mon Jun 12 10:19:40 GMT 2023","Mon Jun 12 10:19:42 GMT 2023","1280","","Validating Customer APIs","","Delete Customer data","","Delete Customer data",""
"passed","Mon Jun 12 10:19:32 GMT 2023","Mon Jun 12 10:19:38 GMT 2023","5676","","Validating Customer APIs","","Verify Customer data retrieval","","Verify Customer data retrieval",""
