"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 05 10:30:18 GMT 2022","Wed Oct 05 10:30:19 GMT 2022","988","","Validating Customer APIs","","Delete Customer data","","Delete Customer data",""
"passed","Wed Oct 05 10:30:10 GMT 2022","Wed Oct 05 10:30:16 GMT 2022","5565","","Validating Customer APIs","","Verify Customer data retrieval","","Verify Customer data retrieval",""
"passed","Wed Oct 05 10:30:16 GMT 2022","Wed Oct 05 10:30:18 GMT 2022","1701","","Validating Customer APIs","","Verify Customer data modification","","Verify Customer data modification",""
