"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 24 10:33:52 GMT 2022","Mon Oct 24 10:33:54 GMT 2022","1651","","Validating Customer APIs","","Verify Customer data modification","","Verify Customer data modification",""
"passed","Mon Oct 24 10:33:54 GMT 2022","Mon Oct 24 10:33:55 GMT 2022","983","","Validating Customer APIs","","Delete Customer data","","Delete Customer data",""
"passed","Mon Oct 24 10:33:47 GMT 2022","Mon Oct 24 10:33:52 GMT 2022","5693","","Validating Customer APIs","","Verify Customer data retrieval","","Verify Customer data retrieval",""
