"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Aug 16 10:16:39 GMT 2023","Wed Aug 16 10:16:42 GMT 2023","3656","","Validating Customer APIs","","Verify Customer data retrieval","","Verify Customer data retrieval",""
"failed","Wed Aug 16 10:16:43 GMT 2023","Wed Aug 16 10:16:43 GMT 2023","415","","Validating Customer APIs","","Delete Customer data","","Delete Customer data",""
"failed","Wed Aug 16 10:16:42 GMT 2023","Wed Aug 16 10:16:43 GMT 2023","408","","Validating Customer APIs","","Verify Customer data modification","","Verify Customer data modification",""
